timestamp,pump_id,flow_rate_m3h,pressure_inlet_bar,pressure_outlet_bar,temperature_c,vibration_x_mms,vibration_y_mms,vibration_z_mms,current_a,voltage_v,power_consumption_kw,rpm,status
2024-10-21 00:00:00,PUMP_003,64.55,2.0,12.07,71.8,1.36,1.01,1.51,19.3,387.2,10.48,1463.0,Running
2024-10-21 00:00:00,PUMP_004,103.75,2.18,7.61,73.6,1.27,1.1,1.44,32.8,388.8,17.26,1464.0,Running
2024-10-21 00:00:00,PUMP_005,54.37,2.19,4.51,71.3,1.4,1.08,1.6,14.8,387.7,7.4,1459.0,Running
2024-10-21 00:30:00,PUMP_001,82.91,2.06,8.37,71.7,1.24,0.97,1.44,25.4,385.3,13.07,1445.0,Running
2024-10-21 00:30:00,PUMP_002,126.09,2.46,6.22,72.0,1.4,1.01,1.37,34.8,389.9,19.31,1439.0,Running
2024-10-21 00:30:00,PUMP_003,68.96,2.3,11.3,70.9,1.28,1.02,1.55,19.8,385.3,9.95,1460.0,Running
2024-10-21 00:30:00,PUMP_004,100.08,2.11,7.12,71.2,1.28,1.0,1.5,32.1,385.4,17.65,1430.0,Running
2024-10-21 00:30:00,PUMP_005,52.01,2.47,4.4,70.8,1.25,0.97,1.44,14.2,384.6,7.83,1455.0,Running
2024-10-21 01:00:00,PUMP_001,87.76,2.49,8.29,75.6,1.24,1.03,1.49,26.9,383.6,14.93,1469.0,Running
2024-10-21 01:00:00,PUMP_002,133.39,2.3,6.67,75.2,1.19,1.12,1.46,40.9,388.5,22.14,1472.0,Running
2024-10-21 01:00:00,PUMP_003,69.4,2.46,11.33,73.0,1.28,1.04,1.55,21.8,382.4,11.1,1439.0,Running
2024-10-21 01:00:00,PUMP_004,110.37,2.3,7.54,74.2,1.33,0.97,1.63,33.3,380.8,18.03,1452.0,Running
2024-10-21 01:00:00,PUMP_005,60.17,2.37,4.46,76.3,1.27,1.05,1.55,17.0,381.9,8.52,1453.0,Running
2024-10-21 01:30:00,PUMP_001,95.92,2.44,8.41,74.9,1.25,1.03,1.64,30.3,381.4,15.82,1468.0,Running
2024-10-21 01:30:00,PUMP_002,136.38,2.26,6.6,74.5,1.41,1.03,1.59,42.2,388.6,22.89,1452.0,Running
2024-10-21 01:30:00,PUMP_003,70.13,2.2,12.13,76.3,1.22,1.01,1.41,22.3,386.4,11.33,1456.0,Running
2024-10-21 01:30:00,PUMP_004,110.5,2.36,7.49,75.0,1.38,1.1,1.61,37.1,385.8,19.5,1430.0,Running
2024-10-21 01:30:00,PUMP_005,59.28,2.01,4.25,72.0,1.34,1.04,1.48,16.3,383.2,8.25,1438.0,Running
2024-10-21 02:00:00,PUMP_001,101.37,2.18,8.52,74.1,1.36,0.98,1.42,32.1,381.8,17.04,1431.0,Running
2024-10-21 02:00:00,PUMP_002,155.35,2.16,6.52,73.4,1.28,0.94,1.49,42.8,384.2,23.28,1447.0,Running
2024-10-21 02:00:00,PUMP_003,78.68,2.38,11.7,76.3,1.25,1.02,1.54,23.1,380.3,12.7,1455.0,Running
2024-10-21 02:00:00,PUMP_004,132.14,2.24,7.39,76.0,1.29,1.07,1.63,38.7,384.6,20.95,1457.0,Running
2024-10-21 02:00:00,PUMP_005,62.72,2.01,4.3,75.2,1.36,0.99,1.53,16.9,389.6,9.25,1468.0,Running
2024-10-21 02:30:00,PUMP_001,102.99,2.17,8.81,74.3,1.21,1.05,1.62,30.3,380.6,16.07,1471.0,Running
2024-10-21 02:30:00,PUMP_002,157.43,2.25,6.39,77.6,1.41,1.07,1.41,44.8,385.1,24.32,1453.0,Running
2024-10-21 02:30:00,PUMP_003,81.47,2.36,11.4,75.6,1.3,1.08,1.39,22.7,385.1,12.31,1464.0,Running
2024-10-21 02:30:00,PUMP_004,121.17,2.3,7.76,73.5,1.37,1.08,1.6,36.6,389.1,20.0,1443.0,Running
2024-10-21 02:30:00,PUMP_005,63.62,2.06,4.58,76.0,1.38,1.1,1.4,18.3,384.2,9.28,1474.0,Running
2024-10-21 03:00:00,PUMP_001,102.9,2.44,8.06,74.4,1.34,1.12,1.53,32.0,383.4,17.41,1441.0,Running
2024-10-21 03:00:00,PUMP_002,163.98,2.45,6.3,74.6,1.37,1.09,1.65,45.7,385.4,25.21,1456.0,Running
2024-10-21 03:00:00,PUMP_003,86.46,2.09,11.83,77.0,1.26,1.08,1.51,23.7,384.1,12.83,1426.0,Running
2024-10-21 03:00:00,PUMP_004,139.84,2.18,7.07,78.6,1.22,0.96,1.48,41.0,385.7,22.46,1446.0,Running
2024-10-21 03:00:00,PUMP_005,66.44,2.36,4.5,74.3,1.19,1.07,1.62,19.1,381.7,9.93,1441.0,Running
2024-10-21 03:30:00,PUMP_001,111.04,2.2,8.66,77.2,1.36,1.0,1.42,35.0,388.3,18.63,1426.0,Running
2024-10-21 03:30:00,PUMP_002,166.15,2.04,6.47,75.8,1.16,0.99,1.45,46.4,382.4,25.07,1439.0,Running
2024-10-21 03:30:00,PUMP_003,85.33,2.2,12.12,78.2,1.16,1.03,1.55,24.6,389.7,12.81,1472.0,Running
2024-10-21 03:30:00,PUMP_004,131.48,2.48,7.38,74.7,1.33,1.0,1.45,41.3,380.6,22.77,1438.0,Running
2024-10-21 03:30:00,PUMP_005,65.04,2.24,4.5,77.9,1.21,1.11,1.44,19.3,381.1,10.26,1461.0,Running
2024-10-21 04:00:00,PUMP_001,110.11,2.18,8.53,75.6,1.2,0.94,1.51,33.9,380.5,18.58,1446.0,Running
2024-10-21 04:00:00,PUMP_002,174.37,2.43,6.11,79.2,1.24,1.14,1.44,50.0,383.6,27.37,1467.0,Running
2024-10-21 04:00:00,PUMP_003,94.52,2.31,11.81,74.8,1.41,1.05,1.58,25.6,389.4,13.6,1433.0,Running
2024-10-21 04:00:00,PUMP_004,137.29,2.4,7.09,74.8,1.23,1.04,1.49,41.6,389.5,22.03,1439.0,Running
2024-10-21 04:00:00,PUMP_005,71.68,2.12,4.34,76.9,1.26,1.0,1.61,20.4,381.9,10.59,1452.0,Running
2024-10-21 04:30:00,PUMP_001,114.1,2.39,8.62,76.2,1.33,1.13,1.56,33.9,381.0,18.06,1469.0,Running
2024-10-21 04:30:00,PUMP_002,168.73,2.03,6.35,78.9,1.16,1.03,1.65,49.7,385.8,27.16,1448.0,Running
2024-10-21 04:30:00,PUMP_003,85.75,2.3,12.35,74.9,1.21,1.01,1.61,25.9,380.5,13.41,1472.0,Running
2024-10-21 04:30:00,PUMP_004,144.5,2.18,7.62,75.2,1.16,1.02,1.63,43.6,385.7,23.67,1431.0,Running
2024-10-21 04:30:00,PUMP_005,73.16,2.33,4.43,79.2,1.38,1.07,1.48,20.5,383.9,10.73,1440.0,Running
2024-10-21 05:00:00,PUMP_001,118.22,2.21,8.2,78.7,1.29,0.95,1.48,37.6,383.2,20.04,1472.0,Running
2024-10-21 05:00:00,PUMP_002,184.14,2.12,6.11,77.0,1.24,1.05,1.61,53.5,384.3,29.28,1432.0,Running
2024-10-21 05:00:00,PUMP_003,94.21,2.03,12.13,77.5,1.2,1.05,1.42,26.9,384.6,14.07,1432.0,Running
2024-10-21 05:00:00,PUMP_004,142.09,2.37,7.39,77.1,1.37,1.08,1.38,43.7,380.2,23.32,1452.0,Running
2024-10-21 05:00:00,PUMP_005,74.24,2.38,4.55,78.3,1.36,1.07,1.49,21.1,388.8,10.91,1439.0,Running
2024-10-21 05:30:00,PUMP_001,122.4,2.29,8.13,78.2,1.41,1.11,1.59,35.5,385.3,18.74,1469.0,Running
2024-10-21 05:30:00,PUMP_002,168.31,2.24,6.27,78.4,1.4,1.08,1.64,52.3,388.4,28.17,1461.0,Running
2024-10-21 05:30:00,PUMP_003,94.07,2.35,11.56,78.9,1.4,1.03,1.58,27.4,385.5,14.49,1469.0,Running
2024-10-21 05:30:00,PUMP_004,140.25,2.42,7.54,79.1,1.19,0.94,1.65,43.0,388.2,22.97,1460.0,Running
2024-10-21 05:30:00,PUMP_005,74.57,2.44,4.41,76.9,1.27,0.95,1.64,22.4,385.9,11.34,1463.0,Running
2024-10-21 06:00:00,PUMP_001,120.55,2.32,8.73,79.2,1.39,1.12,1.63,35.3,386.1,18.65,1444.0,Running
2024-10-21 06:00:00,PUMP_002,181.0,2.16,6.4,78.4,1.39,1.11,1.5,51.4,383.7,28.28,1431.0,Fault
2024-10-21 06:00:00,PUMP_003,90.37,2.18,11.91,77.7,1.16,1.13,1.45,24.6,385.8,13.61,1432.0,Running
2024-10-21 06:00:00,PUMP_004,146.42,2.31,7.12,76.6,1.26,0.97,1.52,41.6,385.2,23.05,1437.0,Running
2024-10-21 06:00:00,PUMP_005,73.54,2.46,4.55,79.1,1.38,1.14,1.6,20.8,381.8,11.17,1459.0,Fault
2024-10-21 06:30:00,PUMP_001,121.21,2.25,8.34,77.1,1.28,1.01,1.6,38.2,382.3,20.23,1470.0,Running
2024-10-21 06:30:00,PUMP_002,174.45,2.36,6.3,75.3,1.25,1.09,1.47,53.5,387.3,28.97,1470.0,Running
2024-10-21 06:30:00,PUMP_003,90.73,2.16,11.78,78.6,1.16,1.0,1.61,27.6,388.1,14.54,1464.0,Running
2024-10-21 06:30:00,PUMP_004,147.31,2.49,7.46,76.0,1.23,1.08,1.65,42.1,388.8,23.28,1471.0,Running
2024-10-21 06:30:00,PUMP_005,73.19,2.33,4.37,79.4,1.18,0.94,1.43,19.7,380.7,10.81,1463.0,Running
2024-10-21 07:00:00,PUMP_001,122.21,2.18,8.54,76.0,1.21,1.06,1.54,37.2,386.7,19.82,1447.0,Running
2024-10-21 07:00:00,PUMP_002,178.18,2.5,6.63,75.1,1.23,1.05,1.59,52.8,382.8,28.45,1434.0,Running
2024-10-21 07:00:00,PUMP_003,93.58,2.34,11.65,77.9,1.17,0.96,1.58,26.5,388.3,13.97,1468.0,Running
2024-10-21 07:00:00,PUMP_004,146.48,2.37,7.61,78.8,1.21,0.98,1.55,44.5,381.0,24.38,1461.0,Running
2024-10-21 07:00:00,PUMP_005,70.9,2.07,4.36,77.8,1.24,0.94,1.4,20.6,381.0,10.71,1453.0,Running
2024-10-21 07:30:00,PUMP_001,113.96,2.09,8.03,78.2,1.27,1.11,1.4,34.1,387.7,18.61,1440.0,Running
2024-10-21 07:30:00,PUMP_002,172.53,2.04,6.7,77.6,1.35,1.07,1.52,50.1,381.6,27.15,1446.0,Running
2024-10-21 07:30:00,PUMP_003,95.52,2.34,12.06,75.6,1.24,0.94,1.59,27.2,380.9,14.79,1449.0,Running
2024-10-21 07:30:00,PUMP_004,147.45,2.02,7.76,79.0,1.19,1.13,1.51,43.2,388.3,23.5,1458.0,Running
2024-10-21 07:30:00,PUMP_005,76.7,2.07,4.56,78.0,1.2,0.97,1.63,20.8,385.0,10.85,1461.0,Running
2024-10-21 08:00:00,PUMP_001,111.38,2.18,8.7,76.7,1.21,1.13,1.61,34.2,386.9,17.88,1433.0,Running
2024-10-21 08:00:00,PUMP_002,173.98,2.39,6.25,75.7,1.23,1.06,1.42,48.8,387.8,26.36,1450.0,Running
2024-10-21 08:00:00,PUMP_003,89.48,2.19,12.4,78.2,1.21,1.02,1.53,25.9,388.1,13.88,1463.0,Running
2024-10-21 08:00:00,PUMP_004,147.29,2.38,7.62,79.2,1.22,0.99,1.64,44.5,380.6,23.71,1456.0,Running
2024-10-21 08:00:00,PUMP_005,71.15,2.08,4.28,74.5,1.31,1.01,1.4,19.1,389.4,10.42,1441.0,Running
2024-10-21 08:30:00,PUMP_001,117.66,2.32,8.57,77.6,1.39,0.98,1.67,36.0,386.6,19.34,1457.0,Running
2024-10-21 08:30:00,PUMP_002,165.88,2.48,6.44,76.3,1.35,1.05,1.37,52.0,381.7,28.1,1473.0,Running
2024-10-21 08:30:00,PUMP_003,89.71,2.06,11.98,76.3,1.24,1.11,1.37,26.6,389.9,14.13,1454.0,Running
2024-10-21 08:30:00,PUMP_004,135.85,2.44,7.66,76.1,1.31,1.04,1.66,45.4,388.7,24.12,1470.0,Running
2024-10-21 08:30:00,PUMP_005,73.48,2.35,4.65,77.3,1.17,1.06,1.58,19.3,386.0,10.31,1444.0,Running
2024-10-21 09:00:00,PUMP_001,104.17,2.47,8.61,73.7,1.35,1.09,1.37,32.8,384.5,17.55,1464.0,Running
2024-10-21 09:00:00,PUMP_002,156.6,2.49,6.26,77.3,1.19,1.0,1.5,46.4,381.6,25.28,1453.0,Running
2024-10-21 09:00:00,PUMP_003,81.87,2.44,11.48,74.8,1.32,1.03,1.52,24.2,386.2,12.56,1432.0,Running
2024-10-21 09:00:00,PUMP_004,139.37,2.28,7.12,75.5,1.21,1.04,1.62,40.1,389.1,21.8,1454.0,Running
2024-10-21 09:00:00,PUMP_005,65.98,2.3,4.48,75.7,1.41,1.12,1.6,19.1,381.8,10.12,1440.0,Running
2024-10-21 09:30:00,PUMP_001,107.64,2.44,8.1,76.2,1.32,1.04,1.64,33.8,381.3,18.66,1432.0,Running
2024-10-21 09:30:00,PUMP_002,160.15,2.37,6.36,76.8,1.35,1.05,1.53,45.8,385.5,25.01,1448.0,Running
2024-10-21 09:30:00,PUMP_003,89.09,2.41,11.71,77.3,1.25,0.98,1.47,23.1,384.6,12.48,1473.0,Running
2024-10-21 09:30:00,PUMP_004,140.62,2.11,7.18,76.3,1.32,0.95,1.44,40.0,387.1,21.84,1451.0,Running
2024-10-21 09:30:00,PUMP_005,70.26,2.15,4.55,77.6,1.4,1.04,1.56,19.2,384.6,9.91,1447.0,Running
2024-10-21 10:00:00,PUMP_001,96.24,2.44,8.69,75.3,1.28,1.01,1.67,29.9,386.8,15.93,1472.0,Running
2024-10-21 10:00:00,PUMP_002,153.34,2.06,6.34,73.4,1.38,1.09,1.6,45.4,381.5,24.68,1441.0,Running
2024-10-21 10:00:00,PUMP_003,81.58,2.08,12.1,76.2,1.27,0.96,1.46,22.9,381.1,11.94,1466.0,Running
2024-10-21 10:00:00,PUMP_004,122.02,2.36,7.53,76.5,1.2,0.97,1.44,37.9,387.4,20.17,1471.0,Running
2024-10-21 10:00:00,PUMP_005,59.91,2.35,4.35,74.4,1.29,0.96,1.56,17.9,388.3,9.23,1434.0,Running
2024-10-21 10:30:00,PUMP_001,101.09,2.46,8.15,75.8,1.26,1.1,1.55,31.6,383.8,16.57,1436.0,Running
2024-10-21 10:30:00,PUMP_002,153.04,2.22,6.41,77.5,1.34,0.96,1.43,47.3,389.2,25.47,1440.0,Running
2024-10-21 10:30:00,PUMP_003,81.49,2.15,11.92,75.9,1.28,1.11,1.62,24.3,384.9,12.58,1444.0,Running
2024-10-21 10:30:00,PUMP_004,125.85,2.12,7.42,73.5,1.33,1.01,1.45,40.0,387.9,21.38,1456.0,Running
2024-10-21 10:30:00,PUMP_005,64.62,2.3,4.65,73.7,1.39,1.02,1.53,17.3,386.1,9.04,1475.0,Fault
2024-10-21 11:00:00,PUMP_001,90.8,2.5,8.36,75.9,1.21,1.04,1.66,29.9,388.0,15.84,1434.0,Running
2024-10-21 11:00:00,PUMP_002,139.93,2.05,6.17,72.2,1.34,0.97,1.51,40.6,387.1,21.92,1459.0,Running
2024-10-21 11:00:00,PUMP_003,72.73,2.2,12.29,73.3,1.22,1.09,1.48,21.4,387.0,11.51,1427.0,Running
2024-10-21 11:00:00,PUMP_004,113.44,2.41,7.76,74.0,1.36,1.08,1.66,34.9,387.1,19.28,1452.0,Running
2024-10-21 11:00:00,PUMP_005,56.19,2.46,4.64,75.7,1.4,1.1,1.37,15.2,380.9,8.41,1436.0,Running
2024-10-21 11:30:00,PUMP_001,95.4,2.43,8.5,76.3,1.28,1.12,1.51,28.5,383.9,14.83,1450.0,Running
2024-10-21 11:30:00,PUMP_002,140.55,2.5,6.12,76.2,1.15,1.01,1.42,41.2,385.5,22.81,1440.0,Running
2024-10-21 11:30:00,PUMP_003,74.97,2.11,11.53,73.0,1.3,1.07,1.37,20.4,383.3,10.83,1469.0,Running
2024-10-21 11:30:00,PUMP_004,116.7,2.17,7.56,75.9,1.3,1.1,1.6,34.5,387.5,18.84,1435.0,Running
2024-10-21 11:30:00,PUMP_005,59.38,2.41,4.43,72.6,1.18,1.09,1.64,16.0,389.3,8.72,1474.0,Running
2024-10-21 12:00:00,PUMP_001,83.78,2.39,8.6,75.3,1.18,1.06,1.58,27.3,389.8,14.18,1451.0,Running
2024-10-21 12:00:00,PUMP_002,123.58,2.21,6.26,74.6,1.4,0.99,1.39,38.4,389.6,20.65,1438.0,Running
2024-10-21 12:00:00,PUMP_003,65.65,2.04,11.57,71.1,1.21,0.96,1.66,18.5,389.0,9.79,1459.0,Running
2024-10-21 12:00:00,PUMP_004,105.87,2.41,7.69,73.7,1.38,1.05,1.45,32.5,389.1,17.47,1427.0,Running
2024-10-21 12:00:00,PUMP_005,54.19,2.12,4.64,75.3,1.38,1.05,1.56,16.0,386.3,8.02,1474.0,Running
2024-10-21 12:30:00,PUMP_001,86.94,2.03,8.09,72.8,1.25,1.1,1.42,26.4,384.3,14.3,1439.0,Running
2024-10-21 12:30:00,PUMP_002,118.99,2.07,6.58,71.4,1.21,1.1,1.4,35.9,383.5,19.89,1460.0,Running
2024-10-21 12:30:00,PUMP_003,68.25,2.45,11.39,75.5,1.23,0.95,1.37,19.1,383.3,9.92,1467.0,Running
2024-10-21 12:30:00,PUMP_004,102.19,2.37,7.74,71.0,1.23,1.03,1.52,31.0,386.7,16.91,1457.0,Running
2024-10-21 12:30:00,PUMP_005,49.87,2.24,4.38,73.0,1.39,1.04,1.37,15.5,387.8,7.69,1451.0,Running
2024-10-21 13:00:00,PUMP_001,73.53,2.28,8.82,72.6,1.33,1.04,1.48,23.5,389.9,12.52,1448.0,Running
2024-10-21 13:00:00,PUMP_002,112.7,2.02,6.26,71.1,1.34,1.04,1.38,33.2,389.2,18.01,1450.0,Running
2024-10-21 13:00:00,PUMP_003,56.77,2.38,12.12,73.9,1.16,1.03,1.57,16.2,389.4,8.54,1447.0,Fault
2024-10-21 13:00:00,PUMP_004,94.24,2.29,7.41,74.2,1.19,1.12,1.58,28.1,384.3,14.61,1466.0,Running
2024-10-21 13:00:00,PUMP_005,47.73,2.32,4.29,72.6,1.2,1.02,1.42,12.2,385.4,6.55,1449.0,Running
2024-10-21 13:30:00,PUMP_001,71.92,2.34,8.57,71.1,1.38,1.07,1.58,21.4,388.7,11.87,1466.0,Running
2024-10-21 13:30:00,PUMP_002,109.29,2.33,6.52,73.6,1.19,1.03,1.4,31.7,389.0,17.6,1451.0,Running
2024-10-21 13:30:00,PUMP_003,55.84,2.11,11.57,71.3,1.36,1.02,1.43,15.5,387.6,8.51,1447.0,Running
2024-10-21 13:30:00,PUMP_004,93.91,2.07,7.15,73.1,1.34,1.01,1.39,26.2,380.1,14.24,1437.0,Running
2024-10-21 13:30:00,PUMP_005,44.37,2.05,4.62,72.3,1.39,1.01,1.57,13.2,381.3,6.67,1425.0,Running
2024-10-21 14:00:00,PUMP_001,65.57,2.46,8.26,69.9,1.25,1.08,1.54,20.2,387.1,11.18,1442.0,Running
2024-10-21 14:00:00,PUMP_002,97.91,2.25,6.19,69.3,1.26,1.02,1.46,27.3,389.7,15.18,1472.0,Running
2024-10-21 14:00:00,PUMP_003,54.18,2.34,11.34,68.8,1.39,1.07,1.62,15.6,380.5,8.18,1434.0,Running
2024-10-21 14:00:00,PUMP_004,78.97,2.21,7.13,69.1,1.27,1.01,1.51,24.9,389.4,13.13,1430.0,Running
2024-10-21 14:00:00,PUMP_005,42.19,2.25,4.56,69.3,1.36,1.13,1.56,12.3,387.9,5.84,1463.0,Running
2024-10-21 14:30:00,PUMP_001,67.16,2.07,8.16,71.1,1.22,1.07,1.55,19.9,389.2,10.3,1433.0,Running
2024-10-21 14:30:00,PUMP_002,96.27,2.23,6.29,70.0,1.16,1.14,1.56,29.1,385.4,15.73,1444.0,Running
2024-10-21 14:30:00,PUMP_003,51.44,2.14,11.48,71.0,1.37,0.97,1.38,15.8,388.3,7.67,1455.0,Running
2024-10-21 14:30:00,PUMP_004,81.06,2.49,7.26,69.5,1.32,1.01,1.56,24.6,382.8,12.97,1428.0,Running
2024-10-21 14:30:00,PUMP_005,42.32,2.49,4.54,71.7,1.3,0.96,1.43,12.5,381.7,5.95,1471.0,Running
2024-10-21 15:00:00,PUMP_001,59.09,2.06,8.2,72.1,1.22,1.0,1.43,17.0,386.4,9.16,1448.0,Running
2024-10-21 15:00:00,PUMP_002,83.49,2.4,6.6,67.4,1.25,0.95,1.61,27.5,382.4,14.28,1448.0,Running
2024-10-21 15:00:00,PUMP_003,45.2,2.26,11.33,70.9,1.29,1.11,1.45,15.1,389.2,7.26,1464.0,Running
2024-10-21 15:00:00,PUMP_004,72.84,2.1,7.54,70.9,1.4,1.05,1.45,23.5,381.8,11.95,1441.0,Running
2024-10-21 15:00:00,PUMP_005,34.96,2.01,4.37,71.6,1.16,1.03,1.6,12.1,384.2,5.64,1473.0,Running
2024-10-21 15:30:00,PUMP_001,59.26,2.32,8.19,69.9,1.19,1.12,1.48,17.7,382.1,9.63,1475.0,Running
2024-10-21 15:30:00,PUMP_002,90.77,2.15,6.21,69.8,1.28,0.97,1.59,25.1,383.3,13.76,1453.0,Running
2024-10-21 15:30:00,PUMP_003,45.71,2.26,11.43,71.9,1.39,1.08,1.37,13.9,389.9,7.0,1475.0,Running
2024-10-21 15:30:00,PUMP_004,69.15,2.48,7.49,71.3,1.26,1.0,1.51,21.1,388.6,11.32,1427.0,Running
2024-10-21 15:30:00,PUMP_005,34.8,2.2,4.67,68.2,1.19,1.13,1.64,10.8,386.6,5.14,1463.0,Running
2024-10-21 16:00:00,PUMP_001,54.75,2.02,8.17,68.6,1.27,1.13,1.54,15.6,384.2,8.19,1473.0,Running
2024-10-21 16:00:00,PUMP_002,79.35,2.36,6.6,69.8,1.21,1.12,1.59,25.2,388.0,12.89,1466.0,Fault
2024-10-21 16:00:00,PUMP_003,41.31,2.29,11.65,70.8,1.35,1.09,1.67,12.5,385.5,6.14,1441.0,Running
2024-10-21 16:00:00,PUMP_004,67.82,2.3,7.65,69.3,1.21,1.01,1.48,20.0,389.9,11.09,1474.0,Fault
2024-10-21 16:00:00,PUMP_005,34.13,2.2,4.24,67.7,1.39,0.94,1.53,9.0,380.9,4.66,1468.0,Running
2024-10-21 16:30:00,PUMP_001,54.29,2.34,8.79,69.2,1.32,1.06,1.52,17.3,388.0,8.88,1464.0,Running
2024-10-21 16:30:00,PUMP_002,79.46,2.1,6.48,70.0,1.41,0.94,1.4,22.5,388.2,12.06,1467.0,Running
2024-10-21 16:30:00,PUMP_003,42.96,2.16,11.37,66.9,1.37,1.09,1.58,11.9,389.6,6.19,1428.0,Running
2024-10-21 16:30:00,PUMP_004,63.99,2.02,7.59,68.3,1.34,1.08,1.53,20.7,382.9,10.88,1462.0,Running
2024-10-21 16:30:00,PUMP_005,31.03,2.45,4.47,70.9,1.38,1.03,1.52,9.6,389.0,4.82,1464.0,Running
2024-10-21 17:00:00,PUMP_001,49.17,2.5,8.48,70.1,1.35,1.01,1.48,15.7,385.7,8.18,1461.0,Running
2024-10-21 17:00:00,PUMP_002,71.29,2.07,6.29,68.7,1.24,1.05,1.38,21.9,385.3,11.74,1446.0,Running
2024-10-21 17:00:00,PUMP_003,40.06,2.09,12.07,70.8,1.29,1.12,1.41,11.5,380.1,5.86,1447.0,Running
2024-10-21 17:00:00,PUMP_004,61.83,2.47,7.1,67.8,1.27,1.03,1.6,17.7,387.1,9.81,1469.0,Running
2024-10-21 17:00:00,PUMP_005,30.64,2.08,4.32,67.3,1.26,1.13,1.53,8.4,383.8,4.39,1456.0,Running
2024-10-21 17:30:00,PUMP_001,48.11,2.28,8.18,66.5,1.16,0.99,1.4,15.7,387.2,7.87,1456.0,Running
2024-10-21 17:30:00,PUMP_002,71.36,2.44,6.36,68.2,1.26,0.96,1.66,21.0,383.2,11.31,1429.0,Running
2024-10-21 17:30:00,PUMP_003,36.75,2.15,12.29,67.9,1.18,1.07,1.67,10.8,389.7,5.71,1434.0,Running
2024-10-21 17:30:00,PUMP_004,59.21,2.47,7.77,70.2,1.23,1.02,1.44,20.3,384.2,10.25,1458.0,Running
2024-10-21 17:30:00,PUMP_005,30.2,2.32,4.4,67.9,1.15,1.1,1.64,10.0,385.5,4.75,1438.0,Fault
2024-10-21 18:00:00,PUMP_001,48.28,2.34,8.69,66.0,1.21,1.07,1.64,15.1,383.6,7.94,1462.0,Running
2024-10-21 18:00:00,PUMP_002,71.9,2.15,6.7,68.8,1.35,0.98,1.47,21.5,385.1,11.87,1449.0,Running
2024-10-21 18:00:00,PUMP_003,36.73,2.11,12.36,68.9,1.18,0.98,1.67,11.2,384.2,5.55,1469.0,Running
2024-10-21 18:00:00,PUMP_004,59.85,2.01,7.69,68.2,1.39,1.04,1.58,18.1,383.4,9.21,1443.0,Running
2024-10-21 18:00:00,PUMP_005,28.59,2.09,4.37,70.5,1.25,1.09,1.39,9.0,389.8,4.46,1467.0,Running
2024-10-21 18:30:00,PUMP_001,48.73,2.1,8.45,66.4,1.24,0.98,1.59,15.5,385.2,7.79,1429.0,Running
2024-10-21 18:30:00,PUMP_002,73.51,2.45,6.47,69.8,1.34,0.97,1.42,20.3,384.7,10.95,1475.0,Running
2024-10-21 18:30:00,PUMP_003,38.39,2.35,11.51,66.3,1.29,1.08,1.67,11.9,383.8,5.64,1459.0,Running
2024-10-21 18:30:00,PUMP_004,56.63,2.04,7.05,67.9,1.34,0.97,1.55,18.5,388.0,9.42,1464.0,Running
2024-10-21 18:30:00,PUMP_005,29.0,2.4,4.31,67.4,1.2,1.08,1.58,8.9,381.0,4.49,1471.0,Running
2024-10-21 19:00:00,PUMP_001,48.18,2.29,8.14,66.8,1.26,0.98,1.44,16.0,384.8,8.31,1459.0,Fault
2024-10-21 19:00:00,PUMP_002,75.39,2.29,6.19,67.6,1.28,1.08,1.44,22.6,384.5,11.77,1468.0,Running
2024-10-21 19:00:00,PUMP_003,38.39,2.49,11.35,66.2,1.25,1.06,1.56,10.8,381.7,5.85,1468.0,Running
2024-10-21 19:00:00,PUMP_004,61.85,2.33,7.48,67.2,1.26,1.08,1.53,18.8,388.4,9.39,1438.0,Running
2024-10-21 19:00:00,PUMP_005,31.68,2.05,4.45,68.4,1.26,1.11,1.48,7.9,380.4,4.34,1445.0,Running
2024-10-21 19:30:00,PUMP_001,47.19,2.32,8.56,67.4,1.31,1.08,1.51,15.4,389.8,7.87,1446.0,Running
2024-10-21 19:30:00,PUMP_002,72.69,2.04,6.46,67.8,1.18,1.03,1.37,21.1,380.2,11.62,1466.0,Running
2024-10-21 19:30:00,PUMP_003,37.38,2.27,11.59,68.6,1.26,0.99,1.58,10.3,387.7,5.65,1458.0,Running
2024-10-21 19:30:00,PUMP_004,60.6,2.25,7.36,68.1,1.28,1.05,1.58,18.9,384.1,10.07,1444.0,Running
2024-10-21 19:30:00,PUMP_005,30.26,2.44,4.53,70.6,1.33,1.14,1.56,8.9,380.5,4.74,1454.0,Fault
2024-10-21 20:00:00,PUMP_001,50.69,2.26,8.52,68.2,1.33,1.14,1.64,15.8,383.7,8.4,1445.0,Running
2024-10-21 20:00:00,PUMP_002,80.33,2.18,6.67,71.2,1.16,1.14,1.58,23.5,385.2,12.62,1441.0,Running
2024-10-21 20:00:00,PUMP_003,39.63,2.31,11.59,66.7,1.29,1.06,1.5,12.6,386.1,6.03,1431.0,Running
2024-10-21 20:00:00,PUMP_004,65.22,2.03,7.49,70.6,1.34,0.98,1.63,20.6,380.7,10.42,1449.0,Running
2024-10-21 20:00:00,PUMP_005,31.8,2.39,4.5,66.7,1.31,1.04,1.43,11.0,382.9,5.11,1452.0,Running
2024-10-21 20:30:00,PUMP_001,53.63,2.47,8.28,70.6,1.28,1.02,1.65,16.4,386.7,8.59,1438.0,Running
